ReviewerID,Negative,Neutral,Positive,Helpfulness,Burst,Count,Label
A1R4T9CCHIYZO8,0.0,0.0,1.0,2.66666666667,0.2,6,TRUTHFUL
A3C4GJREDWZWKE,0.166666666667,0.0,0.833333333333,2.31318681319,0.0,6,TRUTHFUL
AN219MRF28Q2R,0.0,0.2,0.8,2.0,1.5,5,TRUTHFUL
A3RMI31HBJQ1DO,0.0,0.166666666667,0.833333333333,3.0,0.5,6,TRUTHFUL
AA6M9OKURVL47,0.0,0.0,1.0,1.94444444444,0.25,5,TRUTHFUL
AYBNJ8D0WFLWK,0.0,0.5,0.5,1.0,0.5,6,TRUTHFUL
A3W3XK1F8YQPMH,0.1,0.0,0.9,3.5,2.33333333333,10,TRUTHFUL
A1JGONBI7PSVYQ,0.0,0.2,0.8,0.0,0.666666666667,5,TRUTHFUL
A3J0QIIK2V1SMA,0.0,0.2,0.8,0,0.25,5,TRUTHFUL
A299IGRBXYEH68,0.0,0.166666666667,0.833333333333,1.25,0.5,6,TRUTHFUL
A1F1CYYRJQVUZM,0.0,0.2,0.8,1.0,0.25,5,TRUTHFUL
A3DO1MG1GHJUMV,0.0,0.1,0.9,1.0,2.33333333333,10,TRUTHFUL
A3PDCBGF0AKXC4,0.0,0.0909090909091,0.909090909091,2.0,0.222222222222,11,TRUTHFUL
A1OP4HH9FP09DV,0.0,0.166666666667,0.833333333333,0.75,0.5,6,TRUTHFUL
A2M8E2W9XZKFJ,0.25,0.375,0.375,2.0,0.333333333333,8,TRUTHFUL
A1LHFDV8ZP7YGE,0.0,0.0,1.0,0,0.25,5,TRUTHFUL
AD44NFMOFFY3G,0.111111111111,0.111111111111,0.777777777778,1.0,0.285714285714,9,TRUTHFUL
A28WRAIA3MFKF0,0.333333333333,0.0,0.666666666667,1.0,0.2,6,TRUTHFUL
A19O7K984NM0DA,0.0,0.0,1.0,0,1.66666666667,8,TRUTHFUL
A1JXEJFPV9EUVS,0.0,0.0,1.0,3.27272727273,0.125,9,TRUTHFUL
A3HW59Y7ZHK43Q,0.6,0.0,0.4,3.65714285714,0.0,5,TRUTHFUL
A3W4JIHOKX6EJ8,0.0,0.0,1.0,2.94444444444,0.25,5,TRUTHFUL
AI2KY6B0LWAL,0.0,0.0,1.0,0,0.0,5,TRUTHFUL
A3QJA1DMMZSANF,0.0,0.0,1.0,0,0.0,5,TRUTHFUL
AW4ZFHCWEJM7P,0.285714285714,0.142857142857,0.571428571429,0,6.0,7,FAKE
A3CU0N2W1PC70C,0.0,0.0,1.0,1.0,1.0,6,TRUTHFUL
AY393ERT1ODB1,0.4,0.0,0.6,1.5,0.666666666667,5,TRUTHFUL
A1VCM1FVB7B12L,0.333333333333,0.0,0.666666666667,1.0,1.0,6,TRUTHFUL
A18DON0UZV9194,0.2,0.0,0.8,2.0,0.25,5,TRUTHFUL
A3RTL0I0LFY0XZ,0.4,0.0,0.6,3.0,0.25,5,TRUTHFUL
A3GXUIBZ7ZUOK3,0.571428571429,0.0,0.428571428571,3.33333333333,6.0,7,FAKE
A3THYM7XMB8B0U,0.0,0.0,1.0,1.75,0.0,7,TRUTHFUL
AC538ODUJ48YO,0.5,0.0,0.5,2.91517857143,0.0,6,TRUTHFUL
AROCG133G5S4G,0.0,0.0,1.0,3.0,1.0,8,TRUTHFUL
A28GL462W5NRS0,0.0,0.0,1.0,1.0,1.5,5,TRUTHFUL
ALVO51HPY14QX,0.0,0.0909090909091,0.909090909091,2.0,0.375,11,TRUTHFUL
A1JZHU0WUCTO4C,0.166666666667,0.333333333333,0.5,0.666666666667,0.2,6,TRUTHFUL
AZ588WYBU9GQS,0.8,0.0,0.2,2.0,4.0,5,FAKE
A1YIV070HP0VAJ,0.2,0.0,0.8,3.15194805195,0.666666666667,5,TRUTHFUL
ANEBX5RVB5Y6K,0.0,0.0,1.0,1.0,0.666666666667,5,TRUTHFUL
A28S159034TM38,0.0,0.0,1.0,3.0,1.0,8,TRUTHFUL
A3ES3LD5F3EIM1,0.2,0.4,0.4,1.0,1.5,5,TRUTHFUL
A3LPA9QC00M146,0.2,0.2,0.6,0,4.0,5,FAKE
A19O634GMWB47H,0.0,0.0,1.0,0,0.25,5,TRUTHFUL
A28N51UB3LLUY6,0.125,0.0,0.875,0,0.6,8,TRUTHFUL
A1IGI09NCF8SGA,0.0,0.0,1.0,2.0,0.333333333333,8,TRUTHFUL
A3TNJV6XWLMSXK,0.166666666667,0.0,0.833333333333,4.84375,0.2,6,TRUTHFUL
A3RSGQO58CZ40T,0.0,0.0,1.0,2.0,4.0,5,FAKE
A1POD4SH35DZ3X,0.2,0.0,0.8,1.95,0.0,5,TRUTHFUL
A3A7UVMDWTNNL4,0.0,0.142857142857,0.857142857143,2.0,1.33333333333,7,TRUTHFUL
A25X4UWPT7GZBJ,0.0,0.0,1.0,1.85714285714,0.2,6,TRUTHFUL
A1M1Q78OGJ5WWE,0.0,0.0,1.0,0,1.33333333333,7,TRUTHFUL
A2T98XNLEAKACC,0.125,0.125,0.75,1.0,1.0,8,TRUTHFUL
ABWG3KFG66SAC,0.0,0.0,1.0,1.0,0.75,7,TRUTHFUL
A3OWS3L0HEV5IK,0.166666666667,0.166666666667,0.666666666667,1.0,0.2,6,TRUTHFUL
A1E4MJW0TWQ1US,0.0,0.25,0.75,3.0,0.6,8,TRUTHFUL
A3JPA4U1T5X9UA,0.0,0.0,1.0,0,4.0,5,FAKE
AZCO1MKOOVZR0,0.2,0.2,0.6,2.0,0.0,5,TRUTHFUL
A1XE9MJFCU3AU6,0.0,0.0,1.0,4.3,2.11111111111,28,TRUTHFUL
A11P7AILN0HPF8,0.0,0.0,1.0,1.6,0.2,6,TRUTHFUL
A3BWNNHJJ0RIIN,0.0,0.0,1.0,4.9347826087,0.5,6,TRUTHFUL
A1OX6ALPXFVD8P,0.0,0.0,1.0,1.0,0.25,5,TRUTHFUL
AQQFEV30Z5J2F,0.0,0.0,1.0,0,0.0,5,TRUTHFUL
A2YHZPPUWE2ZBG,0.0,0.0,1.0,2.0,2.0,6,TRUTHFUL
A1PO24RPVBV09N,0.384615384615,0.153846153846,0.461538461538,8.9045045045,0.0833333333333,13,TRUTHFUL
A1FI9OVYW645YY,0.0,0.0,1.0,0,4.0,5,FAKE
ABDR6IJ93HFIO,0.0,0.0,1.0,9.05,0.277777777778,23,VERY TRUTHFUL
A31WQYJH7DTL56,0.2,0.2,0.6,2.75,0.666666666667,5,TRUTHFUL
A1AMRAAFW8QBYF,0.117647058824,0.176470588235,0.705882352941,1.75,1.83333333333,17,TRUTHFUL
A5KKO0JTC8GN8,0.0,0.0,1.0,1.875,0.666666666667,5,TRUTHFUL
A3QT9HNMUSK1X8,0.0,0.0,1.0,1.0,0.2,6,TRUTHFUL
A3VT3FTX5HSPYW,0.166666666667,0.5,0.333333333333,2.0,0.5,6,TRUTHFUL
A269Z5GFIXTJ1B,0.0,0.0,1.0,1.0,0.2,6,TRUTHFUL
A17XY6NGOQI6IR,0.5,0.0,0.5,1.75,0.5,6,TRUTHFUL
A33N3Z9MYSIPRO,0.0,0.125,0.875,3.66883116883,0.0,8,TRUTHFUL
A3GU5RXKP37GOQ,0.166666666667,0.0,0.833333333333,3.0,0.5,6,TRUTHFUL
A1PTJYFWTK2JED,0.0,0.166666666667,0.833333333333,1.0,1.0,6,TRUTHFUL
A1T0Q2KUYYXUMR,0.166666666667,0.0,0.833333333333,1.5,1.0,6,TRUTHFUL
A3FYF6G1XOIT4P,0.166666666667,0.166666666667,0.666666666667,0.5,1.0,6,TRUTHFUL
A1EXQ8X0GS1JA,0.0,0.2,0.8,3.66666666667,0.25,5,TRUTHFUL
A6Z1YFGU8UZLR,0.2,0.0,0.8,0.5,1.5,5,TRUTHFUL
A3NWBQRD6N7N5D,0.0,0.0,1.0,1.0,0.0,6,TRUTHFUL
AJ697JMP88D2Z,0.0,0.0,1.0,3.0,0.5,6,TRUTHFUL
A7SFWNWQPCSQH,0.4,0.0,0.6,3.66666666667,0.25,5,TRUTHFUL
A3OWZJLYAN1SK0,0.0,0.2,0.8,1.9,0.428571428571,10,TRUTHFUL
A7JLPVS4J3DFD,0.2,0.2,0.6,1.5,1.5,5,TRUTHFUL
A2WVLPOKW7TLMD,0.0,0.4,0.6,0,4.0,5,FAKE
A3SHEE6BGOFEFY,0.25,0.0833333333333,0.666666666667,0,0.714285714286,12,TRUTHFUL
A10UFK9XW2UPO5,0.166666666667,0.0,0.833333333333,1.0,0.0,6,TRUTHFUL
A3D7SIW7V0HBUQ,0.2,0.4,0.4,1.0,0.0,5,TRUTHFUL
A2ELOLHO8XLTPA,0.2,0.0,0.8,0,4.0,5,FAKE
A2SP4RZNH3ZO9,0.5,0.166666666667,0.333333333333,1.21428571429,0.2,6,TRUTHFUL
A29GES4X1DL5JV,0.0,0.0,1.0,5.0,0.166666666667,7,TRUTHFUL
A2236CRRK6PMEM,0.2,0.1,0.7,2.0,0.25,10,TRUTHFUL
A1HBNGX9O9MH3F,0.0,0.272727272727,0.727272727273,5.0,0.571428571429,11,TRUTHFUL
A19KUFQP0V7DJX,0.0,0.2,0.8,3.25,1.0,10,TRUTHFUL
AYC4WPJ163YUB,0.333333333333,0.166666666667,0.5,0,0.2,6,TRUTHFUL
A2ISVZ5AJR0HFD,0.0,0.2,0.8,3.0,0.25,5,TRUTHFUL
A393LSZH9513EY,0.125,0.125,0.75,1.66666666667,1.0,8,TRUTHFUL
A1DBNQWNRG69W5,0.6,0.2,0.2,0.5,1.5,5,FAKE
A39E6COQ2T4N7W,0.0,0.0,1.0,1.0,4.0,5,FAKE
A7PR5N0URMHQN,0.0,0.0,1.0,2.0,0.666666666667,5,TRUTHFUL
AJNU8E5SHV6PQ,0.0,0.0,1.0,1.60416666667,0.0,5,TRUTHFUL
A2SABJ50LAMNZH,0.0,0.0,1.0,0,7.0,8,FAKE
A2V3RSWW0JFNNZ,0.0,0.142857142857,0.857142857143,1.5,1.33333333333,7,TRUTHFUL
A1S1156FCMHX5J,0.0,0.0,1.0,2.75,0.25,5,TRUTHFUL
A168OP7C4M5RFG,0.0,0.4,0.6,1.0,4.0,5,FAKE
A213XP9GFAAZX7,0.0,0.142857142857,0.857142857143,3.45454545455,2.5,7,TRUTHFUL
A29JZ68RPB0GI5,0.0,0.0,1.0,0,1.0,14,TRUTHFUL
A32GG6U2KMZ8A5,0.5,0.166666666667,0.333333333333,3.5,2.0,6,TRUTHFUL
A20YRGUQ6CZJ7R,0.0,0.0,1.0,4.5,0.0,13,TRUTHFUL
A31XYQJD1V3O82,0.111111111111,0.0,0.888888888889,4.0,0.125,9,TRUTHFUL
A36ZPJ3I4D6VP9,0.0,0.0,1.0,1.66666666667,0.5,6,TRUTHFUL
AITNB1Z5G3VWR,0.0,0.333333333333,0.666666666667,1.0,0.2,6,TRUTHFUL
A195U4NB3JHIG7,0.2,0.0,0.8,1.0,0.666666666667,5,TRUTHFUL
A1GEJ55RJGD7JW,0.0,0.333333333333,0.666666666667,1.0,0.0,6,TRUTHFUL
A1ZG7CCYNXS5UD,0.0,0.0,1.0,4.6,0.166666666667,7,TRUTHFUL
AGSWN8N03VS06,0.142857142857,0.0,0.857142857143,1.5,2.5,7,FAKE
A3SE4NU7AGO47Q,0.125,0.0,0.875,1.66666666667,0.142857142857,8,TRUTHFUL
A1ZPTI96K3VGK,0.0,0.0,1.0,2.0,0.714285714286,12,TRUTHFUL
A3T2C1DSVEOBSG,0.0,0.125,0.875,2.66666666667,1.0,8,TRUTHFUL
A2BT1XDT1I4EJB,0.0,0.166666666667,0.833333333333,0,0.2,6,TRUTHFUL
A2X69PPTIMFVZW,0.0,0.0,1.0,0,0.25,5,TRUTHFUL
A2GRFQ23T4HWBY,0.428571428571,0.142857142857,0.428571428571,2.0,1.33333333333,7,TRUTHFUL
A1PSBR3JRZ9VO0,0.0,0.0,1.0,1.0,0.25,5,TRUTHFUL
A3RRIP2E45NGRQ,0.0,0.0,1.0,3.2,0.666666666667,5,TRUTHFUL
A3HHZD2OWHP9BU,0.0,0.0,1.0,0,0.666666666667,10,TRUTHFUL
A324PMSBFODNMP,0.0,0.0,1.0,1.5,0.0,5,TRUTHFUL
A2IEHW2ADAQK19,0.0,0.0,1.0,0,4.0,5,FAKE
A3FNVF412991A6,0.166666666667,0.0,0.833333333333,1.0,0.5,6,TRUTHFUL
A2UHPKKKAASEPV,0.0,0.230769230769,0.769230769231,2.0,0.857142857143,13,TRUTHFUL
A1ZVLA9B9ZNCOX,0.0,0.0,1.0,0,0.4,7,TRUTHFUL
AAG0N1DGT4YYQ,0.2,0.0,0.8,0.0,4.0,5,FAKE
AL7AQ7ZPMVR9H,0.2,0.2,0.6,1.0,0.0,5,TRUTHFUL
A1XZERTLHDA29M,0.0,0.0,1.0,1.0,0.666666666667,5,TRUTHFUL
A3OAZ38IWQZ85R,0.0,0.0,1.0,1.0,0.666666666667,5,TRUTHFUL
A188Q26INHFXLL,0.0,0.0,1.0,2.0,2.5,7,TRUTHFUL
A3THPAVDFULCMM,0.0,0.0,1.0,0,0.0,5,TRUTHFUL
A28MYYHFH1BF8K,0.166666666667,0.0,0.833333333333,1.0,2.0,6,TRUTHFUL
A273K6GVLOELR2,0.222222222222,0.0,0.777777777778,1.78409090909,2.0,9,TRUTHFUL
AT1H9U3RDPDH6,0.4,0.2,0.4,0,1.5,5,TRUTHFUL
A2TNKZOC42TDL1,0.375,0.125,0.5,3.6,0.0,8,TRUTHFUL
A1263RB8HKHD76,0.111111111111,0.0,0.888888888889,3.66666666667,0.5,9,TRUTHFUL
A17ZTBALOI18QY,0.166666666667,0.166666666667,0.666666666667,1.0,2.0,6,TRUTHFUL
ACXR82WFZAJR7,0.0,0.125,0.875,1.0,3.0,8,FAKE
A14J72BWJ4QEL7,0.0,0.0,1.0,0,1.5,5,TRUTHFUL
A3QY0Y4RNWR6U7,0.857142857143,0.0,0.142857142857,2.0,0.0,7,TRUTHFUL
A1RZ0J7VE1NN2C,0.0,0.4,0.6,1.0,0.25,5,TRUTHFUL
A1BQWM4VL99KOT,0.2,0.2,0.6,1.0,0.666666666667,5,TRUTHFUL
A1UHZ0EGMMAZ4F,0.25,0.125,0.625,6.12380952381,4.33333333333,16,TRUTHFUL
AEEK6V0QYCL3,0.0,0.2,0.8,1.0,0.666666666667,5,TRUTHFUL
A2UY01XCD1DWQ9,0.0,0.4,0.6,1.0,0.666666666667,5,TRUTHFUL
A180MK8HFORUIJ,0.142857142857,0.285714285714,0.571428571429,0.333333333333,0.4,7,TRUTHFUL
A1SH6H9ZY9AJV9,0.0,0.0,1.0,1.0,0.0,6,TRUTHFUL
A3SGRLT3AYY56L,0.5,0.166666666667,0.333333333333,3.51666666667,0.2,6,TRUTHFUL
A1MWZE4V0RTURV,0.0,0.166666666667,0.833333333333,0.0,1.0,6,TRUTHFUL
A28OMX8KPETH55,0.0,0.0,1.0,1.0,1.5,5,TRUTHFUL
A2PLIN3FT3N5TM,0.5,0.0,0.5,2.0,2.0,6,TRUTHFUL
A1DZLJUIMNM2I8,0.0,0.0909090909091,0.909090909091,0,4.5,11,FAKE
A626Y4PTWOJV2,0.2,0.2,0.6,1.0,4.0,5,FAKE
A3QO73FZ1J4DIT,0.0,0.166666666667,0.833333333333,5.8125,1.57142857143,18,TRUTHFUL
A2UK3K5HHMB884,0.0,0.0,1.0,2.0,0.666666666667,5,TRUTHFUL
A2ESQT2RWTNTC0,0.0,0.6,0.4,0.0,0.666666666667,5,FAKE
A3T7V207KRDE2O,0.222222222222,0.111111111111,0.666666666667,3.6,0.285714285714,9,TRUTHFUL
A38J6GJL4618I3,0.0,0.0,1.0,2.97619047619,0.75,7,TRUTHFUL
A1NCYK44JTG81L,0.166666666667,0.666666666667,0.166666666667,3.84615384615,0.0,6,TRUTHFUL
A37UVWSWXJLNV1,0.2,0.0,0.8,1.0,0.666666666667,5,TRUTHFUL
A1F1YHXLBV7BK5,0.0,0.2,0.8,0,0.666666666667,5,TRUTHFUL
A13KY55EVOPUGF,0.0,0.166666666667,0.833333333333,2.72727272727,0.2,6,TRUTHFUL
A3RGTQRST8Y84D,0.0,0.0,1.0,0,0.5,6,TRUTHFUL
AEDLD70PB1XH9,0.4,0.0,0.6,3.85714285714,0.666666666667,5,TRUTHFUL
A3HSCQNZJ05ZTB,0.0,0.0,1.0,0,0.5,9,TRUTHFUL
A2OJM97W9FDM9G,0.0,0.0,1.0,1.0,0.111111111111,10,TRUTHFUL
A4SQX62FJLN2H,0.0,0.111111111111,0.888888888889,3.75,0.5,9,TRUTHFUL
A3TR3UN290L3YP,0.125,0.0,0.875,2.0,1.66666666667,8,TRUTHFUL
A2QVI7NBBXGKGP,0.0,0.0,1.0,2.0,0.285714285714,9,TRUTHFUL
AFRL12Z9O66XP,0.2,0.4,0.4,0,4.0,5,FAKE
A3UZFXBEJSUXJ8,0.2,0.2,0.6,1.0,0.666666666667,5,TRUTHFUL
A3TJ2K4LP6V71U,0.0,0.0,1.0,1.51666666667,0.0,8,TRUTHFUL
A2NEOOB9PO2O2T,0.2,0.2,0.6,2.0,4.0,5,FAKE
A2JE3ED40C5Q68,0.0,0.0,1.0,2.0,1.5,5,TRUTHFUL
AIAU1UOFGCV1M,0.0,0.0,1.0,1.0,0.0,9,TRUTHFUL
A3BF7NP172I3WA,0.0,0.125,0.875,3.0,0.333333333333,8,TRUTHFUL
A2HXHUZQREM8W9,0.166666666667,0.166666666667,0.666666666667,3.33333333333,1.0,6,TRUTHFUL
A20TUZ0XS4K21G,0.0,0.0,1.0,1.0,0.428571428571,10,TRUTHFUL
A2F9SCX6EPTYVA,0.5,0.125,0.375,3.41666666667,0.333333333333,8,TRUTHFUL
A1RYIGSEAG46U4,0.04,0.0,0.96,2.0,1.5,25,TRUTHFUL
A1F1MHOM30HUSR,0.166666666667,0.0,0.833333333333,0,1.0,6,TRUTHFUL
ATYTA7IV1LPWR,0.222222222222,0.222222222222,0.555555555556,2.65714285714,0.5,9,TRUTHFUL
AVM6OR01CPJNQ,0.0,0.222222222222,0.777777777778,3.0,0.285714285714,9,TRUTHFUL
A26NQ7C8P9UJ5C,0.166666666667,0.0,0.833333333333,0.666666666667,0.5,6,TRUTHFUL
A3CE16J7KAR4LG,0.125,0.0,0.875,2.33333333333,7.0,8,FAKE
A2HOTS2MHRUMWD,0.0,0.2,0.8,0,0.25,5,TRUTHFUL
A2EQOYANY5EXKN,0.0,0.333333333333,0.666666666667,2.0,0.0,6,TRUTHFUL
AWLGTCPKT9Z8N,0.0,0.25,0.75,1.0,1.0,8,TRUTHFUL
A27U48VSRJRQ0X,0.0909090909091,0.0,0.909090909091,0,1.75,11,TRUTHFUL
A39CC8SWYBILWO,0.0,0.333333333333,0.666666666667,1.5,2.0,6,TRUTHFUL
A3UYEWOK3R4AUX,0.0,0.4,0.6,0,1.5,5,TRUTHFUL
A1NL350Q0H1V3C,0.0,0.0,1.0,0,0.0,7,TRUTHFUL
A16KYH8G4MP3LY,0.0,0.0,1.0,3.0,0.25,5,TRUTHFUL
ABD7HPJOBC8BJ,0.5,0.25,0.25,3.5,0.6,8,TRUTHFUL
A3PQ79ZI7ASKXW,0.0,0.142857142857,0.857142857143,1.0,0.166666666667,7,TRUTHFUL
A3J7ZURWD4AIZB,0.142857142857,0.0,0.857142857143,2.0,0.4,7,TRUTHFUL
A2COE7ZZGIFPN5,0.0,0.142857142857,0.857142857143,1.0,0.4,7,TRUTHFUL
A1ZX1E508A5ZD9,0.0,0.1,0.9,1.85714285714,0.0,10,TRUTHFUL
A30NXLB60AV0BH,0.0,0.0,1.0,0,4.0,5,FAKE
A2CSRY34KF9J78,0.4,0.4,0.2,0,0.0,5,TRUTHFUL
A2QT3SNG7LBEQA,0.0,0.4,0.6,0,1.5,5,TRUTHFUL
AM6ASBTRY1RVK,0.0,0.333333333333,0.666666666667,2.0,2.0,6,TRUTHFUL
A1PCWN13EW1KPB,0.0,0.0,1.0,1.5,0.0,6,TRUTHFUL
AJOQKW29Q8Y0T,0.111111111111,0.111111111111,0.777777777778,5.88888888889,0.285714285714,9,TRUTHFUL
A4G388REZBKWK,0.0,0.2,0.8,1.0,0.666666666667,5,TRUTHFUL
A2HQ2015FTYOG0,0.142857142857,0.142857142857,0.714285714286,3.0,1.33333333333,21,TRUTHFUL
A1H3D6C2VBGOOZ,0.0,0.0,1.0,5.0,0.2,12,TRUTHFUL
A2R0W6SKEBA3UR,0.0,0.0,1.0,0,2.0,6,TRUTHFUL
A32OWAJSCCOL4K,0.4,0.0,0.6,0,4.0,5,FAKE
A223FPTH9V1UNK,0.0,0.0,1.0,2.0,4.0,5,FAKE
AFM8HGCK7GHGB,0.0,0.0,1.0,0.5,0.75,7,TRUTHFUL
AXGGKXNY23AQW,0.0,0.0,1.0,0,0.0,5,TRUTHFUL
A2JQ3SEXKF86TF,0.166666666667,0.0,0.833333333333,0,1.0,6,TRUTHFUL
A375J1Q9CD6KJL,0.0,0.0,1.0,1.0,0.666666666667,5,TRUTHFUL
A22F95LFUTNPBL,0.157894736842,0.0526315789474,0.789473684211,2.5,1.375,19,TRUTHFUL
A2O2OZG5TUBOJO,0.2,0.0,0.8,1.0,4.0,5,FAKE
A179IBBGJNGN2V,0.0,0.0,1.0,1.0,1.0,6,TRUTHFUL
A1VJQ4S2AANBG2,0.0,0.0,1.0,0,5.0,6,FAKE
ACKXELML8D8KO,0.0714285714286,0.0714285714286,0.857142857143,0.75,2.5,14,TRUTHFUL
A2Q114S2ZUJW1G,0.0,0.166666666667,0.833333333333,1.0,0.2,6,TRUTHFUL
A30SOAIRYP231N,0.142857142857,0.0,0.857142857143,2.0,0.4,7,TRUTHFUL
A2GI3PX952X2IM,0.0,0.4,0.6,1.68484848485,4.0,5,FAKE
AMESTDAZ3K7OC,0.0,0.2,0.8,1.75,1.5,5,TRUTHFUL
A2RXEMY000LNCD,0.2,0.0,0.8,0.6,0.0,5,TRUTHFUL
AA0E2Y4GAS1CL,0.0,0.0,1.0,1.94736842105,0.25,5,TRUTHFUL
A26S72J0SQTOTJ,0.0,0.0,1.0,2.5,0.2,6,TRUTHFUL
AGYBSEOZESADQ,0.0,0.0,1.0,5.0,0.272727272727,14,TRUTHFUL
A12X4YMWZT88IG,0.6,0.4,0.0,0,0.25,5,FAKE
A21LNH550B5D4C,0.25,0.125,0.625,2.0,1.66666666667,8,TRUTHFUL
A3MSNR82KRDALV,0.333333333333,0.0,0.666666666667,2.15,0.5,6,TRUTHFUL
A1R4CJ40OPJ6C9,0.0,0.2,0.8,1.0,1.5,5,TRUTHFUL
A3S8W2P6OTOBPV,0.0,0.0,1.0,1.0,0.5,6,TRUTHFUL
A2ESJ050BSHMER,0.2,0.0,0.8,0.5,1.5,5,TRUTHFUL
A1JWA5QHJ5CE9E,0.0,0.142857142857,0.857142857143,3.0,1.33333333333,14,TRUTHFUL
A3QU3O79AGNWCY,0.0,0.0,1.0,0,0.0,5,TRUTHFUL
A5MKXD31305R4,0.0,0.166666666667,0.833333333333,1.75,0.2,6,TRUTHFUL
A2XMKAN1O2774P,0.0,0.0,1.0,4.0,0.428571428571,10,TRUTHFUL
A3916G6EAUK63A,0.0,0.0,1.0,1.0,2.5,7,FAKE
A23T22LY1MLRED,0.166666666667,0.166666666667,0.666666666667,1.33333333333,0.5,6,TRUTHFUL
A2NOZB6VZCTOI4,0.0625,0.0,0.9375,13.6807754086,0.0,16,VERY TRUTHFUL
AV00P4480VSP1,0.0,0.222222222222,0.777777777778,1.0,2.0,9,TRUTHFUL
A1XINDEHZMEBFF,0.0,0.166666666667,0.833333333333,2.0,2.0,6,TRUTHFUL
A21N1EJ0OLFRQW,0.4,0.0,0.6,2.0,0.666666666667,5,TRUTHFUL
A2P87VZ8WGTBPL,0.0,0.0,1.0,1.75,0.666666666667,5,TRUTHFUL
A23P05H0SKHKQ,0.285714285714,0.0,0.714285714286,2.0,0.0,7,TRUTHFUL
A3KEK5NKL0V2Z6,0.0,0.333333333333,0.666666666667,1.0,1.0,6,TRUTHFUL
AWIIDKKH1K2AM,0.2,0.0,0.8,0.75,0.0,5,TRUTHFUL
A2JLMKW6M9WMJG,0.416666666667,0.333333333333,0.25,5.0,0.333333333333,12,TRUTHFUL
A3KHDFVIFXRHG0,0.0,0.0,1.0,2.0,0.0,6,TRUTHFUL
A27E9PE8E99MC0,0.0,0.1,0.9,4.06818181818,0.111111111111,10,TRUTHFUL
A1YH4WF6O9TGGU,0.0,0.0,1.0,0,0.0,6,TRUTHFUL
A31Z73WMRCB76D,0.0,0.2,0.8,1.71428571429,0.666666666667,5,TRUTHFUL
A2EY2Y6RVBMU1,0.4,0.2,0.4,4.82626401281,0.25,5,TRUTHFUL
A2NP9CGUSFP22E,0.0,0.0,1.0,2.0,0.142857142857,8,TRUTHFUL
A2183YT5UATKKB,0.0,0.0,1.0,1.0,1.5,5,TRUTHFUL
A3D5NF36PWF6DN,0.0,0.0,1.0,0.5,1.0,6,TRUTHFUL
A2TVO0XYGAJVDU,0.2,0.0,0.8,1.0,1.5,5,TRUTHFUL
AWHN6YKMNQQVF,0.0,0.2,0.8,2.63372093023,0.0,5,TRUTHFUL
A1AXDVTLYTS46P,0.0,0.0,1.0,1.0,1.5,5,TRUTHFUL
A22YNXQBRNE93R,0.2,0.6,0.2,1.0,1.5,5,FAKE
A83I2EDXW6NZA,0.0,0.0,1.0,6.5,2.5,14,TRUTHFUL
A2J7BCT93K23PU,0.142857142857,0.0,0.857142857143,4.0,0.75,7,TRUTHFUL
A2I8KK0Q3WA74K,0.0,0.0,1.0,0.75,0.25,5,TRUTHFUL
AUTK51G2VVEK6,0.333333333333,0.0,0.666666666667,3.15277777778,1.0,6,TRUTHFUL
AYYJGPW5X90UE,0.0,0.4,0.6,0,0.666666666667,5,TRUTHFUL
A11GZBKZV83JIS,0.0,0.0,1.0,2.0,0.666666666667,5,TRUTHFUL
A378FJBXO6Y0EW,0.166666666667,0.166666666667,0.666666666667,1.0,5.0,6,FAKE
A3HMDIEOEJT9IF,0.2,0.0,0.8,1.0,0.25,5,TRUTHFUL
AYVEJHQ8BW9QH,0.0,0.142857142857,0.857142857143,1.0,0.75,7,TRUTHFUL
AN2NEK2M42Y6O,0.0,0.0,1.0,2.0,0.6,8,TRUTHFUL
A13A1QD0I3G7PS,0.0,0.0,1.0,1.41666666667,1.0,6,TRUTHFUL
A3DX92NDW5J983,0.4,0.2,0.4,0,1.5,5,TRUTHFUL
A1UCLJP0VRBD8G,0.2,0.2,0.6,0.2,0.0,5,TRUTHFUL
A158M54UZXY20E,0.0,0.166666666667,0.833333333333,3.35714285714,0.0,6,TRUTHFUL
A3Q6RJ2VHLAOJG,0.5,0.125,0.375,0,3.0,8,FAKE
A2BZ4HHZN22JXY,0.0,0.2,0.8,6.46666666667,0.666666666667,10,TRUTHFUL
A2EXIEQ92N69DQ,0.0,0.0,1.0,0,0.25,5,TRUTHFUL
A2R39XR3NPNFG4,0.6,0.0,0.4,1.0,0.25,5,TRUTHFUL
A8ZOAYFYH4Y7N,0.0,0.166666666667,0.833333333333,1.25,0.0,6,TRUTHFUL
A2QD393GCV056S,0.2,0.0,0.8,0,0.666666666667,5,TRUTHFUL
A3K0CDJ3UVJCFZ,0.4,0.2,0.4,1.0,0.666666666667,5,TRUTHFUL
A2WO3RGJHZIKHX,0.0,0.0909090909091,0.909090909091,0,4.5,11,FAKE
A3OI8MCXNYQJG9,0.166666666667,0.0,0.833333333333,2.79813664596,0.2,6,TRUTHFUL
A2LFYRI830QKNF,0.4,0.0,0.6,0,4.0,5,FAKE
A3NGEB300KDPLB,0.111111111111,0.111111111111,0.777777777778,1.0,0.125,9,TRUTHFUL
ASSX2KCA3U8FW,0.666666666667,0.166666666667,0.166666666667,2.5,1.0,6,TRUTHFUL
